CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total_score,segment,Country
16657,10,4,874.43,5,4,3,543,12,"Need Attention","United Kingdom"
15489,23,8,2419.61,4,4,4,444,12,"Loyal Customers","United Kingdom"
14418,4,3,1937.25,5,3,4,534,12,"Need Attention","United Kingdom"
12464,11,8,1212.05,5,4,3,543,12,"Need Attention",Belgium
14147,79,9,2590.20,3,5,4,354,12,"Loyal Customers","United Kingdom"
12646,5,2,1346.97,5,3,4,534,12,"Need Attention",USA
14532,237,11,3845.78,2,5,5,255,12,"Loyal Customers","United Kingdom"
13566,41,5,1684.75,4,4,4,444,12,"Loyal Customers","United Kingdom"
14480,12,4,1299.52,5,3,4,534,12,"Need Attention","United Kingdom"
14410,93,11,2630.90,3,5,4,354,12,"Loyal Customers","United Kingdom"
16249,53,5,1800.07,4,4,4,444,12,"Loyal Customers","United Kingdom"
12502,96,5,3723.87,3,4,5,345,12,"Loyal Customers",Spain
15551,37,7,1679.81,4,4,4,444,12,"Loyal Customers","United Kingdom"
17126,153,9,2008.93,3,5,4,354,12,"Loyal Customers","United Kingdom"
14934,82,5,3503.50,3,4,5,345,12,"Loyal Customers","Channel Islands"
18116,68,13,2130.89,3,5,4,354,12,"Loyal Customers","United Kingdom"
14522,25,8,1748.42,4,4,4,444,12,"Loyal Customers","United Kingdom"
13764,71,6,2908.67,3,4,5,345,12,"Loyal Customers","United Kingdom"
15704,141,6,3734.66,3,4,5,345,12,"Loyal Customers","United Kingdom"
16134,22,5,2145.34,4,4,4,444,12,"Loyal Customers","United Kingdom"
13851,96,8,4606.46,3,4,5,345,12,"Loyal Customers","United Kingdom"
17552,61,12,2786.77,3,5,4,354,12,"Loyal Customers","United Kingdom"
14465,247,11,3925.85,2,5,5,255,12,"Loyal Customers","United Kingdom"
15841,73,9,2742.41,3,5,4,354,12,"Loyal Customers","United Kingdom"
16079,17,3,1352.00,5,3,4,534,12,"Need Attention","United Kingdom"
13725,50,8,1980.56,4,4,4,444,12,"Loyal Customers","United Kingdom"
16784,20,5,892.33,5,4,3,543,12,"Need Attention","United Kingdom"
15471,3,3,1292.01,5,3,4,534,12,"Need Attention","United Kingdom"
12828,3,6,1018.71,5,4,3,543,12,"Need Attention","United Kingdom"
16394,57,5,1555.34,4,4,4,444,12,"Loyal Customers","United Kingdom"
16848,53,4,1411.62,4,4,4,444,12,"Loyal Customers","United Kingdom"
15110,24,6,1505.85,4,4,4,444,12,"Loyal Customers","United Kingdom"
12409,79,7,23419.29,3,4,5,345,12,"Loyal Customers",Switzerland
14081,303,10,4867.57,2,5,5,255,12,"Loyal Customers","United Kingdom"
13500,24,4,1466.30,4,4,4,444,12,"Loyal Customers","United Kingdom"
13717,33,8,1763.30,4,4,4,444,12,"Loyal Customers","United Kingdom"
14609,73,10,1486.20,3,5,4,354,12,"Loyal Customers","United Kingdom"
17230,265,18,9388.49,2,5,5,255,12,"Loyal Customers","United Kingdom"
16261,18,6,1041.16,5,4,3,543,12,"Need Attention","United Kingdom"
17244,54,5,1826.04,4,4,4,444,12,"Loyal Customers","United Kingdom"
15252,37,5,2103.41,4,4,4,444,12,"Loyal Customers","United Kingdom"
16017,48,5,1545.58,4,4,4,444,12,"Loyal Customers","United Kingdom"
14332,23,5,1917.41,4,4,4,444,12,"Loyal Customers","United Kingdom"
12457,67,8,2995.91,3,4,5,345,12,"Loyal Customers",Switzerland
12685,29,6,2863.08,4,4,4,444,12,"Loyal Customers",France
18194,83,6,4162.04,3,4,5,345,12,"Loyal Customers","United Kingdom"
12882,10,2,1463.04,5,3,4,534,12,"Need Attention","United Kingdom"
13617,41,8,1278.75,4,4,4,444,12,"Loyal Customers","United Kingdom"
14289,9,6,911.26,5,4,3,543,12,"Need Attention","United Kingdom"
18237,3,5,987.10,5,4,3,543,12,"Need Attention","United Kingdom"
15491,96,6,3100.09,3,4,5,345,12,"Loyal Customers","United Kingdom"
16139,19,5,1111.15,5,4,3,543,12,"Need Attention","United Kingdom"
16320,173,6,5628.99,3,4,5,345,12,"Loyal Customers",Unspecified
12586,18,4,2062.67,5,3,4,534,12,"Need Attention",Italy
14595,20,8,2164.45,4,4,4,444,12,"Loyal Customers","United Kingdom"
16253,67,7,7272.20,3,4,5,345,12,"Loyal Customers","United Kingdom"
13425,109,5,3390.43,3,4,5,345,12,"Loyal Customers","United Kingdom"
15164,69,9,2028.11,3,5,4,354,12,"Loyal Customers","United Kingdom"
16205,31,7,1813.51,4,4,4,444,12,"Loyal Customers","United Kingdom"
13138,23,7,1274.01,4,4,4,444,12,"Loyal Customers","United Kingdom"
13363,18,3,1723.86,5,3,4,534,12,"Need Attention","United Kingdom"
14295,41,4,2352.91,4,4,4,444,12,"Loyal Customers","United Kingdom"
12783,3,4,1603.87,5,3,4,534,12,"Need Attention",Portugal
16351,333,13,3330.03,2,5,5,255,12,"Loyal Customers","United Kingdom"
18252,51,7,1533.69,4,4,4,444,12,"Loyal Customers","United Kingdom"
15885,93,14,1936.82,3,5,4,354,12,"Loyal Customers","United Kingdom"
15067,79,5,3862.88,3,4,5,345,12,"Loyal Customers","United Kingdom"
14232,43,5,2048.07,4,4,4,444,12,"Loyal Customers","United Kingdom"
17969,167,20,2354.29,3,5,4,354,12,"Loyal Customers","United Kingdom"
14434,22,6,1372.80,4,4,4,444,12,"Loyal Customers","United Kingdom"
15810,79,8,2999.04,3,4,5,345,12,"Loyal Customers","United Kingdom"
14759,5,3,1625.97,5,3,4,534,12,"Need Attention","United Kingdom"
16042,23,8,2245.32,4,4,4,444,12,"Loyal Customers","United Kingdom"
14177,87,13,2209.69,3,5,4,354,12,"Loyal Customers","United Kingdom"
13155,34,6,1370.48,4,4,4,444,12,"Loyal Customers","United Kingdom"
17590,3,3,1466.77,5,3,4,534,12,"Need Attention","United Kingdom"
14698,2,5,1217.27,5,4,3,543,12,"Need Attention","United Kingdom"
16871,23,6,2812.34,4,4,4,444,12,"Loyal Customers","United Kingdom"
14691,31,5,2114.33,4,4,4,444,12,"Loyal Customers","United Kingdom"
14903,22,5,2795.33,4,4,4,444,12,"Loyal Customers","United Kingdom"
12421,16,6,1098.60,5,4,3,543,12,"Need Attention",Spain
13507,4,4,2479.16,5,3,4,534,12,"Need Attention","United Kingdom"
14625,197,11,4497.88,2,5,5,255,12,"Loyal Customers","United Kingdom"
16099,51,7,1573.20,4,4,4,444,12,"Loyal Customers","United Kingdom"
13799,117,9,2803.57,3,5,4,354,12,"Loyal Customers","United Kingdom"
17951,40,4,1340.58,4,4,4,444,12,"Loyal Customers","United Kingdom"
14427,51,4,1263.52,4,4,4,444,12,"Loyal Customers","United Kingdom"
15587,51,7,1522.08,4,4,4,444,12,"Loyal Customers","United Kingdom"
17158,33,5,1980.00,4,4,4,444,12,"Loyal Customers","United Kingdom"
18149,51,7,1553.96,4,4,4,444,12,"Loyal Customers","United Kingdom"
16883,188,19,2246.06,3,5,4,354,12,"Loyal Customers","United Kingdom"
14548,151,9,2541.29,3,5,4,354,12,"Loyal Customers","United Kingdom"
12916,139,7,4479.73,3,4,5,345,12,"Loyal Customers","United Kingdom"
15062,72,8,2585.62,3,5,4,354,12,"Loyal Customers","United Kingdom"
16511,22,6,1758.49,4,4,4,444,12,"Loyal Customers","United Kingdom"
15807,51,5,1817.52,4,4,4,444,12,"Loyal Customers","United Kingdom"
14984,20,6,1260.51,4,4,4,444,12,"Loyal Customers","United Kingdom"
14544,25,3,2938.53,4,3,5,435,12,"Need Attention","United Kingdom"
18001,13,6,924.14,5,4,3,543,12,"Need Attention","United Kingdom"
13882,3,5,1191.13,5,4,3,543,12,"Need Attention","United Kingdom"
17114,6,8,801.12,5,4,3,543,12,"Need Attention","United Kingdom"
13093,276,55,54144.25,2,5,5,255,12,"Loyal Customers","United Kingdom"
17800,38,9,1186.21,4,5,3,453,12,"Need Attention","United Kingdom"
15665,169,5,3987.07,3,4,5,345,12,"Loyal Customers","United Kingdom"
15272,58,6,2030.95,4,4,4,444,12,"Loyal Customers","United Kingdom"
17723,128,7,3378.40,3,4,5,345,12,"Loyal Customers","United Kingdom"
13662,86,11,2233.61,3,5,4,354,12,"Loyal Customers","United Kingdom"
17027,79,9,1310.63,3,5,4,354,12,"Loyal Customers","United Kingdom"
18242,73,8,3605.21,3,4,5,345,12,"Loyal Customers","United Kingdom"
14336,17,4,1614.91,5,3,4,534,12,"Need Attention","United Kingdom"
13562,82,8,4838.18,3,4,5,345,12,"Loyal Customers","United Kingdom"
16858,369,10,4292.59,2,5,5,255,12,"Loyal Customers","United Kingdom"
15969,3,5,1127.05,5,4,3,543,12,"Need Attention","United Kingdom"
13868,8,2,3192.54,5,2,5,525,12,"Recent Customers","United Kingdom"
18231,193,28,6848.27,2,5,5,255,12,"Loyal Customers","United Kingdom"
16266,74,14,1757.95,3,5,4,354,12,"Loyal Customers","United Kingdom"
13208,60,8,1951.82,3,5,4,354,12,"Loyal Customers","United Kingdom"
14421,58,6,2469.37,4,4,4,444,12,"Loyal Customers","United Kingdom"
16027,92,15,2048.36,3,5,4,354,12,"Loyal Customers","United Kingdom"
14967,50,6,1982.61,4,4,4,444,12,"Loyal Customers","United Kingdom"
13939,24,7,1560.96,4,4,4,444,12,"Loyal Customers","United Kingdom"
17299,12,6,993.23,5,4,3,543,12,"Need Attention","United Kingdom"
16593,51,8,1071.14,4,5,3,453,12,"Need Attention","United Kingdom"
14141,3,4,915.13,5,4,3,543,12,"Need Attention","United Kingdom"
16224,58,5,1616.54,4,4,4,444,12,"Loyal Customers","United Kingdom"
17502,10,4,689.10,5,4,3,543,12,"Need Attention","United Kingdom"
17329,15,5,998.53,5,4,3,543,12,"Need Attention","United Kingdom"
13167,19,5,1113.15,5,4,3,543,12,"Need Attention","United Kingdom"
17894,72,18,2304.16,3,5,4,354,12,"Loyal Customers","United Kingdom"
12872,327,12,3283.96,2,5,5,255,12,"Loyal Customers","United Kingdom"
13334,83,5,6201.80,3,4,5,345,12,"Loyal Customers","United Kingdom"
13760,55,5,1363.64,4,4,4,444,12,"Loyal Customers","United Kingdom"
16825,39,5,1826.89,4,4,4,444,12,"Loyal Customers","United Kingdom"
14662,29,7,1376.43,4,4,4,444,12,"Loyal Customers","United Kingdom"
13846,25,4,1307.79,4,4,4,444,12,"Loyal Customers","United Kingdom"
13258,12,5,1009.43,5,4,3,543,12,"Need Attention","United Kingdom"
17237,12,4,994.13,5,4,3,543,12,"Need Attention","United Kingdom"
13265,54,5,2092.66,4,4,4,444,12,"Loyal Customers","United Kingdom"
18022,36,5,1506.62,4,4,4,444,12,"Loyal Customers","United Kingdom"
14798,53,8,724.31,4,5,3,453,12,"Need Attention","United Kingdom"
15220,52,6,1778.96,4,4,4,444,12,"Loyal Customers","United Kingdom"
16232,44,7,2712.97,4,4,4,444,12,"Loyal Customers","United Kingdom"
17864,13,5,876.57,5,4,3,543,12,"Need Attention","United Kingdom"
15531,9,2,1972.39,5,3,4,534,12,"Need Attention","United Kingdom"
16682,5,5,1028.00,5,4,3,543,12,"Need Attention","United Kingdom"
16566,16,5,614.66,5,4,3,543,12,"Need Attention","United Kingdom"
12435,80,6,13925.93,3,4,5,345,12,"Loyal Customers",Denmark
14116,20,5,1382.74,4,4,4,444,12,"Loyal Customers","United Kingdom"
17631,2,7,998.49,5,4,3,543,12,"Need Attention","United Kingdom"
16366,19,4,1548.13,5,3,4,534,12,"Need Attention","United Kingdom"
14651,68,9,2025.52,3,5,4,354,12,"Loyal Customers","United Kingdom"
17042,3,5,1036.58,5,4,3,543,12,"Need Attention","United Kingdom"
16120,60,6,2967.51,3,4,5,345,12,"Loyal Customers","United Kingdom"
13029,31,5,1927.30,4,4,4,444,12,"Loyal Customers","United Kingdom"
17994,122,11,2264.03,3,5,4,354,12,"Loyal Customers","United Kingdom"
13471,2,4,2501.84,5,3,4,534,12,"Need Attention","United Kingdom"
15228,67,6,5580.27,3,4,5,345,12,"Loyal Customers","United Kingdom"
12357,34,3,18287.66,4,3,5,435,12,"Need Attention",Switzerland
15864,23,7,2180.76,4,4,4,444,12,"Loyal Customers","United Kingdom"
17018,41,6,2287.70,4,4,4,444,12,"Loyal Customers","United Kingdom"
14842,44,4,2824.69,4,4,4,444,12,"Loyal Customers","United Kingdom"
17268,108,11,1733.89,3,5,4,354,12,"Loyal Customers","United Kingdom"
15584,24,6,1268.20,4,4,4,444,12,"Loyal Customers","United Kingdom"
16934,55,6,2083.14,4,4,4,444,12,"Loyal Customers","United Kingdom"
15416,65,7,4572.82,3,4,5,345,12,"Loyal Customers","United Kingdom"
12723,4,5,725.07,5,4,3,543,12,"Need Attention",France
16584,81,5,3156.17,3,4,5,345,12,"Loyal Customers","United Kingdom"
17076,37,6,1242.75,4,4,4,444,12,"Loyal Customers","United Kingdom"
14591,16,4,1320.21,5,3,4,534,12,"Need Attention","United Kingdom"
16438,6,5,798.35,5,4,3,543,12,"Need Attention","United Kingdom"
17410,17,5,1214.72,5,4,3,543,12,"Need Attention","United Kingdom"
12917,129,6,4359.20,3,4,5,345,12,"Loyal Customers","United Kingdom"
17633,32,7,2057.39,4,4,4,444,12,"Loyal Customers","United Kingdom"
12463,54,4,1344.78,4,4,4,444,12,"Loyal Customers",Belgium
13564,355,36,15880.22,2,5,5,255,12,"Loyal Customers","United Kingdom"
15506,23,6,2030.33,4,4,4,444,12,"Loyal Customers","United Kingdom"
17588,101,7,2939.55,3,4,5,345,12,"Loyal Customers","United Kingdom"
12610,23,5,2099.54,4,4,4,444,12,"Loyal Customers",Italy
14487,27,7,1266.27,4,4,4,444,12,"Loyal Customers","United Kingdom"
12854,79,7,2970.97,3,4,5,345,12,"Loyal Customers","United Kingdom"
17852,12,5,657.81,5,4,3,543,12,"Need Attention","United Kingdom"
17095,23,7,2572.25,4,4,4,444,12,"Loyal Customers","United Kingdom"
14915,92,11,1811.25,3,5,4,354,12,"Loyal Customers","United Kingdom"
15136,3,4,1286.70,5,3,4,534,12,"Need Attention","United Kingdom"
15208,2,6,970.52,5,4,3,543,12,"Need Attention","United Kingdom"
14857,60,7,3651.85,3,4,5,345,12,"Loyal Customers","United Kingdom"
17302,15,5,1135.63,5,4,3,543,12,"Need Attention","United Kingdom"
13956,6,5,1019.27,5,4,3,543,12,"Need Attention","United Kingdom"
14756,16,3,2653.76,5,3,4,534,12,"Need Attention","United Kingdom"
14631,51,6,2025.69,4,4,4,444,12,"Loyal Customers","United Kingdom"
15267,23,5,1717.36,4,4,4,444,12,"Loyal Customers","United Kingdom"
14229,52,7,2594.04,4,4,4,444,12,"Loyal Customers","United Kingdom"
17371,18,6,651.37,5,4,3,543,12,"Need Attention","United Kingdom"
13455,25,6,2212.99,4,4,4,444,12,"Loyal Customers","United Kingdom"
15596,101,9,2727.72,3,5,4,354,12,"Loyal Customers","United Kingdom"
16732,32,4,4387.64,4,3,5,435,12,"Need Attention","United Kingdom"
15808,307,21,17180.25,2,5,5,255,12,"Loyal Customers","United Kingdom"
17521,30,5,1278.06,4,4,4,444,12,"Loyal Customers","United Kingdom"
15043,32,6,2855.32,4,4,4,444,12,"Loyal Customers","United Kingdom"
15372,138,8,6017.06,3,4,5,345,12,"Loyal Customers","United Kingdom"
15990,45,7,1997.75,4,4,4,444,12,"Loyal Customers","United Kingdom"
14126,8,4,1172.46,5,4,3,543,12,"Need Attention","United Kingdom"
13502,17,5,780.50,5,4,3,543,12,"Need Attention","United Kingdom"
16125,368,14,4292.35,2,5,5,255,12,"Loyal Customers","United Kingdom"
12577,36,8,1613.15,4,4,4,444,12,"Loyal Customers",France
13259,62,9,1398.79,3,5,4,354,12,"Loyal Customers","United Kingdom"
14805,16,7,1082.55,5,4,3,543,12,"Need Attention","United Kingdom"
16239,57,6,1492.20,4,4,4,444,12,"Loyal Customers","United Kingdom"
16688,2,4,1260.86,5,3,4,534,12,"Need Attention","United Kingdom"
17886,32,6,1572.55,4,4,4,444,12,"Loyal Customers","United Kingdom"
13748,96,9,2064.35,3,5,4,354,12,"Loyal Customers","United Kingdom"
17812,13,7,911.99,5,4,3,543,12,"Need Attention","United Kingdom"
16361,10,4,891.21,5,4,3,543,12,"Need Attention","United Kingdom"
16877,13,6,846.62,5,4,3,543,12,"Need Attention","United Kingdom"
14443,54,5,2082.97,4,4,4,444,12,"Loyal Customers","United Kingdom"
15215,47,7,2422.43,4,4,4,444,12,"Loyal Customers","United Kingdom"
15452,30,6,1785.11,4,4,4,444,12,"Loyal Customers","United Kingdom"
12488,10,3,1298.66,5,3,4,534,12,"Need Attention",France
12876,58,4,4081.79,4,3,5,435,12,"Need Attention",Belgium
14566,111,4,4092.00,3,4,5,345,12,"Loyal Customers","Channel Islands"
13614,25,6,2332.74,4,4,4,444,12,"Loyal Customers","United Kingdom"
15716,146,11,2482.74,3,5,4,354,12,"Loyal Customers","United Kingdom"
12407,50,5,1708.12,4,4,4,444,12,"Loyal Customers",Belgium
14078,102,9,1551.82,3,5,4,354,12,"Loyal Customers","United Kingdom"
13282,19,4,1313.19,5,3,4,534,12,"Need Attention","United Kingdom"
12758,117,7,9903.24,3,4,5,345,12,"Loyal Customers",Portugal
14472,104,9,2118.72,3,5,4,354,12,"Loyal Customers","United Kingdom"
13991,13,6,851.88,5,4,3,543,12,"Need Attention","United Kingdom"
14829,30,7,1455.87,4,4,4,444,12,"Loyal Customers","United Kingdom"
13323,4,5,787.85,5,4,3,543,12,"Need Attention","United Kingdom"
14134,383,15,11123.35,2,5,5,255,12,"Loyal Customers","United Kingdom"
17388,78,11,2675.37,3,5,4,354,12,"Loyal Customers","United Kingdom"
15701,3,4,1529.00,5,3,4,534,12,"Need Attention","United Kingdom"
17054,29,5,1356.33,4,4,4,444,12,"Loyal Customers","United Kingdom"
17742,114,11,2098.48,3,5,4,354,12,"Loyal Customers","United Kingdom"
18035,36,5,1260.23,4,4,4,444,12,"Loyal Customers","United Kingdom"
14462,67,12,2237.81,3,5,4,354,12,"Loyal Customers","United Kingdom"
16555,36,6,1915.68,4,4,4,444,12,"Loyal Customers","United Kingdom"
15563,23,6,2820.46,4,4,4,444,12,"Loyal Customers","United Kingdom"
16086,60,10,2687.73,3,5,4,354,12,"Loyal Customers","United Kingdom"
18221,23,6,1424.94,4,4,4,444,12,"Loyal Customers","United Kingdom"
15111,30,5,2442.37,4,4,4,444,12,"Loyal Customers","United Kingdom"
17571,51,5,1629.66,4,4,4,444,12,"Loyal Customers","United Kingdom"
17764,51,5,1513.57,4,4,4,444,12,"Loyal Customers","United Kingdom"
14477,20,7,1969.60,4,4,4,444,12,"Loyal Customers","United Kingdom"
16330,18,7,625.38,5,4,3,543,12,"Need Attention","United Kingdom"
12526,1,3,1316.66,5,3,4,534,12,"Need Attention",Germany
13206,401,13,8308.19,2,5,5,255,12,"Loyal Customers","United Kingdom"
13644,17,4,2624.26,5,3,4,534,12,"Need Attention","United Kingdom"
17073,18,4,1444.84,5,3,4,534,12,"Need Attention","United Kingdom"
14684,26,6,1430.03,4,4,4,444,12,"Loyal Customers","United Kingdom"
15038,59,9,1146.53,4,5,3,453,12,"Need Attention","United Kingdom"
15245,135,8,4610.84,3,4,5,345,12,"Loyal Customers","United Kingdom"
12517,29,5,2481.60,4,4,4,444,12,"Loyal Customers",Germany
15743,17,4,775.96,5,4,3,543,12,"Need Attention","United Kingdom"
17406,334,13,4186.95,2,5,5,255,12,"Loyal Customers","United Kingdom"
17850,373,155,51208.87,2,5,5,255,12,"Loyal Customers","United Kingdom"
14883,19,6,761.59,5,4,3,543,12,"Need Attention","United Kingdom"
15525,3,4,887.72,5,4,3,543,12,"Need Attention","United Kingdom"
16442,2,5,891.98,5,4,3,543,12,"Need Attention","United Kingdom"
14740,198,11,4161.06,2,5,5,255,12,"Loyal Customers","United Kingdom"
14966,15,6,1064.26,5,4,3,543,12,"Need Attention","United Kingdom"
18101,12,5,622.01,5,4,3,543,12,"Need Attention","United Kingdom"
15651,37,5,1259.06,4,4,4,444,12,"Loyal Customers","United Kingdom"
18154,4,5,932.60,5,4,3,543,12,"Need Attention","United Kingdom"
13652,46,5,2262.05,4,4,4,444,12,"Loyal Customers","United Kingdom"
14754,45,6,1547.93,4,4,4,444,12,"Loyal Customers","United Kingdom"
17159,22,5,2099.59,4,4,4,444,12,"Loyal Customers","United Kingdom"
13952,218,14,12823.52,2,5,5,255,12,"Loyal Customers","United Kingdom"
13149,15,4,1676.06,5,3,4,534,12,"Need Attention","United Kingdom"
13509,9,8,1114.72,5,4,3,543,12,"Need Attention","United Kingdom"
14904,3,4,1630.49,5,3,4,534,12,"Need Attention","United Kingdom"
17414,44,6,2249.52,4,4,4,444,12,"Loyal Customers","United Kingdom"
12924,89,12,2461.45,3,5,4,354,12,"Loyal Customers","United Kingdom"
17640,87,6,3168.94,3,4,5,345,12,"Loyal Customers","United Kingdom"
14154,240,8,6460.70,2,5,5,255,12,"Loyal Customers","United Kingdom"
12840,144,7,4041.97,3,4,5,345,12,"Loyal Customers","United Kingdom"
15737,15,8,1188.12,5,4,3,543,12,"Need Attention","United Kingdom"
14692,138,12,1715.14,3,5,4,354,12,"Loyal Customers","United Kingdom"
17084,36,3,5001.21,4,3,5,435,12,"Need Attention","United Kingdom"
13092,71,12,2140.28,3,5,4,354,12,"Loyal Customers","United Kingdom"
12755,281,11,5236.26,2,5,5,255,12,"Loyal Customers",Japan
14038,79,5,3069.88,3,4,5,345,12,"Loyal Customers","United Kingdom"
17043,33,8,2593.65,4,4,4,444,12,"Loyal Customers","United Kingdom"
16121,58,5,1450.04,4,4,4,444,12,"Loyal Customers","United Kingdom"
13249,93,9,1608.93,3,5,4,354,12,"Loyal Customers","United Kingdom"
14551,19,7,878.09,5,4,3,543,12,"Need Attention","United Kingdom"
17190,59,7,1724.73,4,4,4,444,12,"Loyal Customers","United Kingdom"
15022,12,5,1133.44,5,4,3,543,12,"Need Attention","United Kingdom"
16233,72,9,1818.31,3,5,4,354,12,"Loyal Customers","United Kingdom"
13168,37,5,1840.73,4,4,4,444,12,"Loyal Customers","United Kingdom"
18276,44,6,1656.52,4,4,4,444,12,"Loyal Customers","United Kingdom"
17817,5,6,788.15,5,4,3,543,12,"Need Attention","United Kingdom"
17221,8,5,976.62,5,4,3,543,12,"Need Attention","United Kingdom"
16049,41,6,1852.15,4,4,4,444,12,"Loyal Customers","United Kingdom"
17175,45,4,1443.69,4,4,4,444,12,"Loyal Customers","United Kingdom"
12673,6,3,1230.02,5,3,4,534,12,"Need Attention",Germany
14554,11,4,2279.49,5,3,4,534,12,"Need Attention","United Kingdom"
13892,27,6,1267.65,4,4,4,444,12,"Loyal Customers","United Kingdom"
14121,4,4,2780.15,5,3,4,534,12,"Need Attention","United Kingdom"
18093,94,8,4452.71,3,4,5,345,12,"Loyal Customers","United Kingdom"
17897,173,9,2053.04,3,5,4,354,12,"Loyal Customers","United Kingdom"
17516,16,6,947.50,5,4,3,543,12,"Need Attention","United Kingdom"
15764,89,8,4503.08,3,4,5,345,12,"Loyal Customers","United Kingdom"
15030,72,8,1979.91,3,5,4,354,12,"Loyal Customers","United Kingdom"
12346,326,12,77556.46,2,5,5,255,12,"Loyal Customers","United Kingdom"
13569,18,4,725.04,5,4,3,543,12,"Need Attention","United Kingdom"
14573,180,13,2163.12,3,5,4,354,12,"Loyal Customers","United Kingdom"
17883,4,7,988.42,5,4,3,543,12,"Need Attention","United Kingdom"
15948,9,3,1509.09,5,3,4,534,12,"Need Attention","United Kingdom"
14893,10,3,1809.61,5,3,4,534,12,"Need Attention","United Kingdom"
13278,41,4,1425.35,4,4,4,444,12,"Loyal Customers","United Kingdom"
16989,8,6,1133.25,5,4,3,543,12,"Need Attention","United Kingdom"
15834,71,7,3761.89,3,4,5,345,12,"Loyal Customers","United Kingdom"
15623,142,8,2437.05,3,5,4,354,12,"Loyal Customers","United Kingdom"
17109,30,8,1291.71,4,4,4,444,12,"Loyal Customers","United Kingdom"
17837,43,8,1535.33,4,4,4,444,12,"Loyal Customers","United Kingdom"
